Date,Dividends
2021-11-01 00:00:00-03:00,0.016045
2021-11-22 00:00:00-03:00,0.240501
2021-12-01 00:00:00-03:00,0.016045
2022-01-03 00:00:00-03:00,0.016045
2022-02-01 00:00:00-03:00,0.016045
2022-02-22 00:00:00-03:00,0.012418
2022-03-02 00:00:00-03:00,0.016045
2022-04-01 00:00:00-03:00,0.016045
2022-05-02 00:00:00-03:00,0.016045
2022-06-01 00:00:00-03:00,0.016045
2022-07-01 00:00:00-03:00,0.016045
2022-08-01 00:00:00-03:00,0.016045
2022-08-19 00:00:00-03:00,0.278636
2022-09-01 00:00:00-03:00,0.016045
2022-10-03 00:00:00-03:00,0.016045
2022-11-01 00:00:00-03:00,0.016045
2022-12-01 00:00:00-03:00,0.016045
2022-12-09 00:00:00-03:00,0.441982
2023-01-02 00:00:00-03:00,0.016045
2023-02-01 00:00:00-03:00,0.016045
2023-03-01 00:00:00-03:00,0.016045
2023-03-24 00:00:00-03:00,0.238182
2023-04-03 00:00:00-03:00,0.016045
2023-05-02 00:00:00-03:00,0.016045
2023-06-01 00:00:00-03:00,0.016045
2023-06-20 00:00:00-03:00,0.242091
2023-07-03 00:00:00-03:00,0.016045
2023-08-01 00:00:00-03:00,0.016045
2023-09-01 00:00:00-03:00,0.016045
2023-09-19 00:00:00-03:00,0.244818
2023-10-02 00:00:00-03:00,0.016045
2023-11-01 00:00:00-03:00,0.016045
2023-12-01 00:00:00-03:00,0.016045
2023-12-07 00:00:00-03:00,0.224764
2024-01-02 00:00:00-03:00,0.016045
2024-02-01 00:00:00-03:00,0.016045
2024-02-22 00:00:00-03:00,1.022841
2024-03-01 00:00:00-03:00,0.016045
2024-03-22 00:00:00-03:00,0.219818
2024-04-01 00:00:00-03:00,0.016045
2024-05-02 00:00:00-03:00,0.016045
2024-06-03 00:00:00-03:00,0.016045
2024-06-21 00:00:00-03:00,0.228182
2024-07-01 00:00:00-03:00,0.016045
2024-08-01 00:00:00-03:00,0.016045
2024-09-02 00:00:00-03:00,0.016045
2024-09-20 00:00:00-03:00,0.248164
2024-10-01 00:00:00-03:00,0.016045
2024-11-01 00:00:00-03:00,0.016045
2024-12-02 00:00:00-03:00,0.016045
